converter_type,converter_probability,converter_probability_source,equipment_bucket,item_group_ids,item_group_names,grade_code,grade_name,section_group,open_slot,candidate_index,option_id,option_name,value_raw,value_0_low16,value_1_high16,normal_probability,improved_probability,option_tier,probability_sum_valid,source_file_name,source_block_index,source_file_offset,mapping_basis,mapping_confidence
모조 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,2,88,치명타저항,26,26,0,5,5,2,true,item_option_open.dat,57,0x2a710,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,3,351,방어력증가P,36,36,0,10,10,1,true,item_option_open.dat,57,0x2a728,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,4,351,방어력증가P,43,43,0,5,5,2,true,item_option_open.dat,57,0x2a740,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,0.5,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,5,803,적에게입힌대미지의일부체력으로흡수,3,3,0,0.5,0.5,1,true,item_option_open.dat,57,0x2a758,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,9,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,6,466,더블크리티컬대미지감소,15,15,0,9,9,1,true,item_option_open.dat,57,0x2a770,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,7,110,회피율증가,7,7,0,10,10,1,true,item_option_open.dat,57,0x2a788,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,8,110,회피율증가,8,8,0,5,5,2,true,item_option_open.dat,57,0x2a7a0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,9,109,모든스킬레벨증가,4,4,0,10,10,1,true,item_option_open.dat,57,0x2a7b8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,10,109,모든스킬레벨증가,5,5,0,5,5,2,true,item_option_open.dat,57,0x2a7d0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,11,929,조련펫모든스탯증가,240,240,0,10,10,1,true,item_option_open.dat,57,0x2a7e8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,0.5,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,12,727,스탯저하저항,3,3,0,0.5,0.5,1,true,item_option_open.dat,57,0x2a800,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,13,923,소환수마법공격력증가P,15,15,0,10,10,1,true,item_option_open.dat,57,0x2a818,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,14,37,즉사,12,12,0,10,10,1,true,item_option_open.dat,57,0x2a830,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,1,1,63,힘상승,138,138,0,12,12,1,true,item_option_open.dat,58,0x2a9f0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,1,2,67,민첩성상승,138,138,0,12,12,1,true,item_option_open.dat,58,0x2aa08,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,1,3,66,건강상승,138,138,0,12,12,1,true,item_option_open.dat,58,0x2aa20,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,1,4,64,지혜상승,138,138,0,12,12,1,true,item_option_open.dat,58,0x2aa38,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,1,5,65,지식상승,138,138,0,12,12,1,true,item_option_open.dat,58,0x2aa50,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,1,6,68,카리스마상승,138,138,0,12,12,1,true,item_option_open.dat,58,0x2aa68,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,1,7,69,행운상승,138,138,0,12,12,1,true,item_option_open.dat,58,0x2aa80,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,1,1,8,327,모든능력치증가,69,69,0,4,4,1,true,item_option_open.dat,58,0x2aa98,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,1,9,736,현아이템착용레벨감소,105,105,0,12,12,1,true,item_option_open.dat,58,0x2aab0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,2,1,63,힘상승,151,151,0,12,12,1,true,item_option_open.dat,58,0x2acd8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,2,2,67,민첩성상승,151,151,0,12,12,1,true,item_option_open.dat,58,0x2acf0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,2,3,66,건강상승,151,151,0,12,12,1,true,item_option_open.dat,58,0x2ad08,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,2,4,64,지혜상승,151,151,0,12,12,1,true,item_option_open.dat,58,0x2ad20,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,2,5,65,지식상승,151,151,0,12,12,1,true,item_option_open.dat,58,0x2ad38,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,2,6,68,카리스마상승,151,151,0,12,12,1,true,item_option_open.dat,58,0x2ad50,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,2,7,69,행운상승,151,151,0,12,12,1,true,item_option_open.dat,58,0x2ad68,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,1,2,8,327,모든능력치증가,75,75,0,4,4,1,true,item_option_open.dat,58,0x2ad80,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,9,ULT 유니크,1,2,9,0,방어력증가,13,13,0,12,12,1,true,item_option_open.dat,58,0x2ad98,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,11.7,float_a,헬멧,0,헬멧,9,ULT 유니크,1,3,1,352,최대체력증가P,60,60,0,11.7,11.7,1,true,item_option_open.dat,58,0x2afc0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,3,2,352,최대체력증가P,72,72,0,5,5,2,true,item_option_open.dat,58,0x2afd8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,11.7,float_a,헬멧,0,헬멧,9,ULT 유니크,1,3,3,463,치명타대미지증가,12,12,0,11.7,11.7,1,true,item_option_open.dat,58,0x2aff0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,3,4,463,치명타대미지증가,14,14,0,5,5,2,true,item_option_open.dat,58,0x2b008,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,11.7,float_a,헬멧,0,헬멧,9,ULT 유니크,1,3,5,719,"(소환수,펫)상태이상저항증가",12,12,0,11.7,11.7,1,true,item_option_open.dat,58,0x2b020,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,3,6,719,"(소환수,펫)상태이상저항증가",14,14,0,5,5,2,true,item_option_open.dat,58,0x2b038,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,11.7,float_a,헬멧,0,헬멧,9,ULT 유니크,1,3,7,55,vs동물형_물리대미지증가P,72,72,0,11.7,11.7,1,true,item_option_open.dat,58,0x2b050,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,3,8,55,vs동물형_물리대미지증가P,86,86,0,5,5,2,true,item_option_open.dat,58,0x2b068,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,11.7,float_a,헬멧,0,헬멧,9,ULT 유니크,1,3,9,695,"(소환수,펫)최대체력증가P",30,30,0,11.7,11.7,1,true,item_option_open.dat,58,0x2b080,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,3,10,695,"(소환수,펫)최대체력증가P",40,40,0,5,5,2,true,item_option_open.dat,58,0x2b098,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,11.5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,3,11,351,방어력증가P,43,43,0,11.5,11.5,1,true,item_option_open.dat,58,0x2b0b0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,3,12,351,방어력증가P,51,51,0,5,5,2,true,item_option_open.dat,58,0x2b0c8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,1,88,치명타저항,22,22,0,10,10,1,true,item_option_open.dat,58,0x2b2a8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,2,88,치명타저항,26,26,0,5,5,2,true,item_option_open.dat,58,0x2b2c0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,9.5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,3,351,방어력증가P,36,36,0,9.5,9.5,1,true,item_option_open.dat,58,0x2b2d8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,4,351,방어력증가P,43,43,0,5,5,2,true,item_option_open.dat,58,0x2b2f0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,0.5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,5,803,적에게입힌대미지의일부체력으로흡수,3,3,0,0.5,0.5,1,true,item_option_open.dat,58,0x2b308,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,9,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,6,466,더블크리티컬대미지감소,15,15,0,9,9,1,true,item_option_open.dat,58,0x2b320,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,7,110,회피율증가,7,7,0,10,10,1,true,item_option_open.dat,58,0x2b338,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,8,110,회피율증가,8,8,0,5,5,2,true,item_option_open.dat,58,0x2b350,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,9,109,모든스킬레벨증가,4,4,0,10,10,1,true,item_option_open.dat,58,0x2b368,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,10,109,모든스킬레벨증가,5,5,0,5,5,2,true,item_option_open.dat,58,0x2b380,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,11,929,조련펫모든스탯증가,288,288,0,10,10,1,true,item_option_open.dat,58,0x2b398,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,0.5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,12,727,스탯저하저항,3,3,0,0.5,0.5,1,true,item_option_open.dat,58,0x2b3b0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,13,923,소환수마법공격력증가P,15,15,0,10,10,1,true,item_option_open.dat,58,0x2b3c8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,14,37,즉사,12,12,0,10,10,1,true,item_option_open.dat,58,0x2b3e0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,0.5,float_a,헬멧,0,헬멧,9,ULT 유니크,1,4,15,464,더블크리티컬대미지증가,10,10,0,0.5,0.5,1,true,item_option_open.dat,58,0x2b3f8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,1,63,힘상승,331,331,0,8.5,0,2,true,item_option_open.dat,61,0x2cd00,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,2,67,민첩성상승,331,331,0,8.5,0,2,true,item_option_open.dat,61,0x2cd18,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,3,66,건강상승,331,331,0,8.5,0,2,true,item_option_open.dat,61,0x2cd30,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,4,64,지혜상승,331,331,0,8.5,0,2,true,item_option_open.dat,61,0x2cd48,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,5,65,지식상승,331,331,0,8.5,0,2,true,item_option_open.dat,61,0x2cd60,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,6,68,카리스마상승,331,331,0,8.5,0,2,true,item_option_open.dat,61,0x2cd78,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,7,69,행운상승,331,331,0,8.5,0,2,true,item_option_open.dat,61,0x2cd90,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,3.5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,8,327,모든능력치증가,165,165,0,3.5,0,2,true,item_option_open.dat,61,0x2cda8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,9,63,힘상승,430,430,0,5,0,3,true,item_option_open.dat,61,0x2cdc0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,10,67,민첩성상승,430,430,0,5,0,3,true,item_option_open.dat,61,0x2cdd8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,11,66,건강상승,430,430,0,5,0,3,true,item_option_open.dat,61,0x2cdf0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,12,64,지혜상승,430,430,0,5,0,3,true,item_option_open.dat,61,0x2ce08,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,13,65,지식상승,430,430,0,5,0,3,true,item_option_open.dat,61,0x2ce20,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,14,68,카리스마상승,430,430,0,5,0,3,true,item_option_open.dat,61,0x2ce38,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,15,69,행운상승,430,430,0,5,0,3,true,item_option_open.dat,61,0x2ce50,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,2,float_a,헬멧,0,헬멧,9,ULT 유니크,3,1,16,327,모든능력치증가,215,215,0,2,0,3,true,item_option_open.dat,61,0x2ce68,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,1,796,레벨비례힘상승,65538,2,1,6,0,2,true,item_option_open.dat,61,0x2cfe8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,2,797,레벨비례민첩성상승,65538,2,1,6,0,2,true,item_option_open.dat,61,0x2d000,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,3,800,레벨비례지식상승,65538,2,1,6,0,2,true,item_option_open.dat,61,0x2d018,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,4,798,레벨비례건강상승,65538,2,1,6,0,2,true,item_option_open.dat,61,0x2d030,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,5,799,레벨비례지혜상승,65538,2,1,6,0,2,true,item_option_open.dat,61,0x2d048,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,6,801,레벨비례카리스마상승,65538,2,1,6,0,2,true,item_option_open.dat,61,0x2d060,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,7,802,레벨비례운상승,65538,2,1,6,0,2,true,item_option_open.dat,61,0x2d078,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,10,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,8,0,방어력증가,36,36,0,10,0,2,true,item_option_open.dat,61,0x2d090,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,9,0,방어력증가,43,43,0,5,0,3,true,item_option_open.dat,61,0x2d0a8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.6,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,10,835,vs동물_마법물리피격대미지감소P,20,20,0,8.6,0,1,true,item_option_open.dat,61,0x2d0c0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.6,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,11,833,vs인간_마법물리피격대미지감소P,20,20,0,8.6,0,1,true,item_option_open.dat,61,0x2d0d8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.6,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,12,836,vs신수_마법물리피격대미지감소P,20,20,0,8.6,0,1,true,item_option_open.dat,61,0x2d0f0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.6,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,13,834,vs악마_마법물리피격대미지감소P,20,20,0,8.6,0,1,true,item_option_open.dat,61,0x2d108,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.6,float_a,헬멧,0,헬멧,9,ULT 유니크,3,2,14,832,vs언데드_마법물리피격대미지감소P,20,20,0,8.6,0,1,true,item_option_open.dat,61,0x2d120,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,1,55,vs동물형_물리대미지증가P,86,86,0,8,0,2,true,item_option_open.dat,61,0x2d2d0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,2,55,vs동물형_물리대미지증가P,103,103,0,4,0,3,true,item_option_open.dat,61,0x2d2e8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,3,719,"(소환수,펫)상태이상저항증가",14,14,0,8,0,2,true,item_option_open.dat,61,0x2d300,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,4,719,"(소환수,펫)상태이상저항증가",16,16,0,4,0,3,true,item_option_open.dat,61,0x2d318,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,5,352,최대체력증가P,72,72,0,8,0,2,true,item_option_open.dat,61,0x2d330,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,6,352,최대체력증가P,86,86,0,4,0,3,true,item_option_open.dat,61,0x2d348,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,7,463,치명타대미지증가,14,14,0,8,0,2,true,item_option_open.dat,61,0x2d360,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,8,463,치명타대미지증가,16,16,0,4,0,3,true,item_option_open.dat,61,0x2d378,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,9,351,방어력증가P,43,43,0,8,0,2,true,item_option_open.dat,61,0x2d390,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,10,351,방어력증가P,51,51,0,4,0,3,true,item_option_open.dat,61,0x2d3a8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,11,695,"(소환수,펫)최대체력증가P",40,40,0,8,0,2,true,item_option_open.dat,61,0x2d3c0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,12,695,"(소환수,펫)최대체력증가P",50,50,0,4,0,3,true,item_option_open.dat,61,0x2d3d8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,13,653,vs언데드악마_마법대미지증가P,43,43,0,7,0,1,true,item_option_open.dat,61,0x2d3f0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,14,654,vs동물신수_마법대미지증가P,43,43,0,7,0,1,true,item_option_open.dat,61,0x2d408,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,15,651,vs언데드악마_물리대미지증가P,86,86,0,7,0,1,true,item_option_open.dat,61,0x2d420,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,헬멧,0,헬멧,9,ULT 유니크,3,3,16,56,vs신수형_물리대미지증가P,86,86,0,7,0,1,true,item_option_open.dat,61,0x2d438,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,1,88,치명타저항,31,31,0,8,0,2,true,item_option_open.dat,61,0x2d5b8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,2,88,치명타저항,37,37,0,4,0,3,true,item_option_open.dat,61,0x2d5d0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,3,351,방어력증가P,51,51,0,8,0,2,true,item_option_open.dat,61,0x2d5e8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,4,351,방어력증가P,61,61,0,4,0,3,true,item_option_open.dat,61,0x2d600,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,5,803,적에게입힌대미지의일부체력으로흡수,5,5,0,8,0,2,true,item_option_open.dat,61,0x2d618,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,6,803,적에게입힌대미지의일부체력으로흡수,6,6,0,4,0,3,true,item_option_open.dat,61,0x2d630,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,9,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,7,466,더블크리티컬대미지감소,36,36,0,9,0,1,true,item_option_open.dat,61,0x2d648,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,8,466,더블크리티컬대미지감소,46,46,0,4,0,2,true,item_option_open.dat,61,0x2d660,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,9,923,소환수마법공격력증가P,20,20,0,8,0,1,true,item_option_open.dat,61,0x2d678,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,10,923,소환수마법공격력증가P,26,26,0,4,0,2,true,item_option_open.dat,61,0x2d690,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,11,109,모든스킬레벨증가,6,6,0,8,0,2,true,item_option_open.dat,61,0x2d6a8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,12,109,모든스킬레벨증가,7,7,0,4,0,3,true,item_option_open.dat,61,0x2d6c0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
