converter_type,converter_probability,converter_probability_source,equipment_bucket,item_group_ids,item_group_names,grade_code,grade_name,section_group,open_slot,candidate_index,option_id,option_name,option_value_arity,option_display,value_raw,value_0_low16,value_1_high16,normal_probability,improved_probability,option_tier,probability_sum_valid,source_file_name,source_block_index,source_file_offset,mapping_basis,mapping_confidence
일반 변환기,2,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,3,15,752,마법 치명타 대미지 증가,1,마법 치명타 대미지 증가 3%,3,3,0,2,3,1,true,item_option_open.dat,0,0x740,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,6,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,3,16,732,모든속성공격력증가P,1,모든 속성 공격력 증가 20%,20,20,0,6,5.25,1,true,item_option_open.dat,0,0x758,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,3.5,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,3,17,732,모든속성공격력증가P,1,모든 속성 공격력 증가 30%,30,30,0,3.5,3.5,2,true,item_option_open.dat,0,0x770,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,2,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,1,724,최종공격력증가P,1,최종 공격력 증가 12％,12,12,0,2,3,1,true,item_option_open.dat,0,0x8d8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,2,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,2,461,마법치명타확률증가,1,마법 치명타 확률(％) +12%,12,12,0,2,3,1,true,item_option_open.dat,0,0x8f0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,2,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,3,464,더블크리티컬대미지증가,1,물리 더블 크리티컬 대미지 증가 12%,12,12,0,2,3,1,true,item_option_open.dat,0,0x908,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,14,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,4,460,기본물리공격력증가P,1,물리 공격력 증가 48%,48,48,0,14,13,1,true,item_option_open.dat,0,0x920,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,1,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,5,724,최종공격력증가P,1,최종 공격력 증가 13％,13,13,0,1,1.5,2,true,item_option_open.dat,0,0x938,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,1,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,6,461,마법치명타확률증가,1,마법 치명타 확률(％) +13%,13,13,0,1,1.5,2,true,item_option_open.dat,0,0x950,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,1,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,7,464,더블크리티컬대미지증가,1,물리 더블 크리티컬 대미지 증가 13%,13,13,0,1,1.5,2,true,item_option_open.dat,0,0x968,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,8,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,8,460,기본물리공격력증가P,1,물리 공격력 증가 57%,57,57,0,8,7,2,true,item_option_open.dat,0,0x980,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,0.5,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,9,724,최종공격력증가P,1,최종 공격력 증가 14％,14,14,0,0.5,0.75,3,true,item_option_open.dat,0,0x998,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,0.5,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,10,461,마법치명타확률증가,1,마법 치명타 확률(％) +14%,14,14,0,0.5,0.75,3,true,item_option_open.dat,0,0x9b0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,0.5,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,11,464,더블크리티컬대미지증가,1,물리 더블 크리티컬 대미지 증가 14%,14,14,0,0.5,0.75,3,true,item_option_open.dat,0,0x9c8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,4,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,12,460,기본물리공격력증가P,1,물리 공격력 증가 68%,68,68,0,4,4,3,true,item_option_open.dat,0,0x9e0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,14,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,13,201,마법공격력강화P,1,마법 공격력 증가 48%,48,48,0,14,13,1,true,item_option_open.dat,0,0x9f8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,8,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,14,201,마법공격력강화P,1,마법 공격력 증가 57%,57,57,0,8,7,2,true,item_option_open.dat,0,0xa10,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,4,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,15,201,마법공격력강화P,1,마법 공격력 증가 68%,68,68,0,4,4,3,true,item_option_open.dat,0,0xa28,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,15,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,16,70,치명타발생확률,1,물리 치명타 확률(％) +12%,12,12,0,15,14,1,true,item_option_open.dat,0,0xa40,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,8,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,17,70,치명타발생확률,1,물리 치명타 확률(％) +13%,13,13,0,8,7,2,true,item_option_open.dat,0,0xa58,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,4,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,18,70,치명타발생확률,1,물리 치명타 확률(％) +14%,14,14,0,4,4,3,true,item_option_open.dat,0,0xa70,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,2,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,19,752,마법 치명타 대미지 증가,1,마법 치명타 대미지 증가 3%,3,3,0,2,3,1,true,item_option_open.dat,0,0xa88,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,5.5,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,20,732,모든속성공격력증가P,1,모든 속성 공격력 증가 20%,20,20,0,5.5,5,1,true,item_option_open.dat,0,0xaa0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,3,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",7,유니크,0,4,21,732,모든속성공격력증가P,1,모든 속성 공격력 증가 30%,30,30,0,3,3.25,2,true,item_option_open.dat,0,0xab8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,7,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,DX 유니크,0,1,1,63,힘상승,1,힘 +180,180,180,0,7,7,1,true,item_option_open.dat,1,0xc28,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,7,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,DX 유니크,0,1,2,67,민첩성상승,1,민첩성 +180,180,180,0,7,7,1,true,item_option_open.dat,1,0xc40,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,7,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,DX 유니크,0,1,3,66,건강상승,1,건강 +180,180,180,0,7,7,1,true,item_option_open.dat,1,0xc58,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,7,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,DX 유니크,0,1,4,64,지혜상승,1,지혜 +180,180,180,0,7,7,1,true,item_option_open.dat,1,0xc70,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,7,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,DX 유니크,0,1,5,65,지식상승,1,지식 +180,180,180,0,7,7,1,true,item_option_open.dat,1,0xc88,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,7,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,DX 유니크,0,1,6,68,카리스마상승,1,카리스마 +180,180,180,0,7,7,1,true,item_option_open.dat,1,0xca0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,7,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,DX 유니크,0,1,7,69,행운상승,1,운 +180,180,180,0,7,7,1,true,item_option_open.dat,1,0xcb8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,2,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,DX 유니크,0,1,8,327,모든능력치증가,1,모든 스탯 90 증가,90,90,0,2,2,1,true,item_option_open.dat,1,0xcd0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,7,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,DX 유니크,0,1,9,736,현아이템착용레벨감소,1,이 아이템의 착용 레벨 -180,180,180,0,7,7,1,true,item_option_open.dat,1,0xce8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,5,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,DX 유니크,0,1,10,63,힘상승,1,힘 +216,216,216,0,5,5,2,true,item_option_open.dat,1,0xd00,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,5,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,DX 유니크,0,1,11,67,민첩성상승,1,민첩성 +216,216,216,0,5,5,2,true,item_option_open.dat,1,0xd18,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,5,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,DX 유니크,0,1,12,66,건강상승,1,건강 +216,216,216,0,5,5,2,true,item_option_open.dat,1,0xd30,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
일반 변환기,5,float_a,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,DX 유니크,0,1,13,64,지혜상승,1,지혜 +216,216,216,0,5,5,2,true,item_option_open.dat,1,0xd48,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
